ID,year,engine_cc,cylinder,valves_per_cylinder,power_ps,torque_nm,engine_compression,doors,hwy,mixed,city,fuel_cap_l
67455,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
67456,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
67457,2016,2000,4.0,4.0,302.0,295.0,10.3,4.0,35.0,28.0,24.0,18.0
67458,2016,2000,4.0,4.0,302.0,295.0,10.3,4.0,35.0,28.0,24.0,18.0
67459,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
67460,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
67461,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,38.0,30.0,26.0,19.0
67462,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,38.0,30.0,26.0,19.0
67463,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,28.0,22.0,19.0,19.0
67464,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,28.0,22.0,19.0,19.0
67465,2016,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
67466,2016,2500,5.0,4.0,250.0,266.0,9.5,4.0,29.0,23.0,20.0,18.0
67467,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
67468,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,37.0,29.0,25.0,18.0
67469,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
67470,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,28.0,22.0,19.0,18.0
67473,2016,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,20.0,18.0,19.0
67474,2016,2500,5.0,4.0,250.0,266.0,9.5,4.0,25.0,21.0,18.0,19.0
67475,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
67476,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
67477,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
67478,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
67479,2016,2000,4.0,4.0,302.0,295.0,10.3,4.0,30.0,25.0,22.0,19.0
67480,2016,2000,4.0,4.0,302.0,295.0,10.3,4.0,30.0,25.0,22.0,19.0
67481,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,24.0,20.0,17.0,19.0
67482,2016,3000,6.0,4.0,325.0,354.0,9.3,4.0,24.0,20.0,17.0,19.0
67483,2016,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,21.0,18.0,19.0
67484,2016,3200,6.0,4.0,240.0,236.0,10.8,4.0,25.0,21.0,18.0,19.0
67485,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
67486,2016,2000,4.0,4.0,240.0,258.0,10.8,4.0,31.0,27.0,24.0,19.0
67487,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
67488,2016,3000,6.0,4.0,300.0,325.0,9.3,4.0,24.0,20.0,17.0,19.0
67568,2011,3778,6.0,4.0,280.0,362.0,17.7:1,5.0,11.2,13.1,13.8,78.0
67569,2011,4627,8.0,4.0,342.0,438.0,10.4:1,5.0,10.7,13.1,15.7,78.0
67570,2011,4625,8.0,4.0,342.0,438.0,10.1:1,5.0,11.8,13.8,15.7,78.0
67571,2011,3776,6.0,4.0,280.0,362.0,10.0:1,5.0,11.2,13.1,13.8,78.0
67572,2011,3778,6.0,4.0,280.0,362.0,19.0:1,5.0,11.2,13.1,14.7,78.0
67618,2011,2399,4.0,4.0,175.0,169.0,17.7:1,5.0,8.7,10.7,11.8,60.0
67619,2011,2656,6.0,4.0,201.0,250.0,10.0:1,5.0,9.2,11.4,13.2,60.0
67620,2011,2359,4.0,4.0,178.0,229.0,10.0:1,5.0,8.7,10.7,11.8,60.0
67637,2011,1396,4.0,4.0,90.0,137.0,10.5:1,5.0,5.5,6.2,7.5,48.0
67638,2011,1396,4.0,4.0,90.0,220.0,17:01,5.0,4.2,4.3,4.7,48.0
67639,2011,1591,4.0,4.0,125.0,156.0,10.5:1,5.0,5.8,7.0,9.0,48.0
67640,2006,3998,6.0,4.0,239.0,361.0,10.0:1,5.0,11.2,13.1,13.8,60.0
67641,2006,3950,6.0,4.0,239.0,361.0,10.0:1,3.0,11.2,13.1,13.8,87.0
67643,2006,4670,8.0,4.0,264.0,415.0,9.6:1,5.0,11.8,13.1,13.8,87.0
67644,2006,3950,6.0,4.0,240.0,361.0,10.0:1,5.0,11.2,13.1,13.8,87.0
67645,2006,4671,8.0,4.0,264.0,415.0,9.6:1,5.0,12.4,13.8,14.7,87.0
67646,2006,4671,8.0,4.0,264.0,415.0,9.6:1,5.0,11.8,13.1,13.8,87.0
67647,2006,3950,6.0,4.0,239.0,361.0,10.0:1,5.0,11.4,13.2,14.0,87.0
67649,2006,4671,8.0,4.0,264.0,415.0,9.6:1,5.0,11.8,13.1,13.8,87.0
67650,2006,3458,6.0,4.0,272.0,336.0,10.5:1,4.0,7.6,9.4,10.7,70.0
67651,2006,3458,6.0,4.0,272.0,336.0,11.0:1,4.0,7.6,9.4,10.7,70.0
67653,2006,3458,6.0,4.0,272.0,336.0,10.0:1,4.0,7.6,9.4,10.7,70.0
67654,2006,3458,6.0,4.0,272.0,336.0,13.0:1,4.0,7.7,9.6,10.8,70.0
67662,2006,998,3.0,4.0,68.0,93.0,10.5:1,5.0,4.1,4.6,5.0,35.0
67663,2006,998,3.0,4.0,68.0,93.0,10.5:1,3.0,4.1,4.6,5.0,35.0
67673,2006,3310,6.0,4.0,228.0,325.0,10.5:1,2.0,8.1,10.2,11.8,70.0
67676,2006,3310,6.0,4.0,228.0,325.0,11.0:1,2.0,8.1,10.2,11.8,70.0
67692,2006,1786,4.0,4.0,128.0,165.0,10.0:1,5.0,5.7,6.5,7.4,50.0
67693,2006,1786,4.0,4.0,128.0,165.0,10.0:1,4.0,5.7,6.5,7.4,50.0
67694,2006,1793,4.0,4.0,129.0,170.0,10.0:1,5.0,6.5,7.7,9.9,60.0
67695,2006,1793,4.0,4.0,129.0,170.0,10.0:1,5.0,6.5,7.7,9.9,60.0
67723,2006,1786,4.0,4.0,128.0,165.0,10.0:1,5.0,6.5,7.1,7.8,50.0
67724,2006,1786,4.0,4.0,120.0,156.0,10.5:1,5.0,7.6,8.4,9.1,45.0
67725,2006,1786,4.0,4.0,128.0,165.0,10.0:1,5.0,6.5,7.1,7.8,50.0
67726,2006,1784,4.0,4.0,120.0,156.0,10.0:1,5.0,7.6,8.4,9.1,45.0
67743,2006,2360,4.0,4.0,168.0,224.0,10.5:1,5.0,8.4,9.4,10.2,60.0
67744,2006,3540,6.0,4.0,273.0,334.0,13.0:1,5.0,8.1,9.4,10.7,60.0
67745,2006,3538,6.0,4.0,273.0,334.0,11.0:1,5.0,8.4,9.8,11.2,60.0
67746,2006,3538,6.0,4.0,273.0,334.0,11.5:1,5.0,8.1,9.4,10.7,60.0
67747,2006,3540,6.0,4.0,273.0,334.0,10.5:1,5.0,8.4,9.8,11.2,60.0
67754,2006,4671,8.0,4.0,277.0,426.0,10.0:1,5.0,13.1,14.7,15.7,99.0
67755,2006,4671,8.0,4.0,277.0,426.0,10.0:1,5.0,13.1,14.7,15.7,100.0
67756,2006,4671,8.0,4.0,277.0,426.0,10.0:1,5.0,13.1,14.7,15.7,100.0
67759,2006,2701,4.0,4.0,161.0,244.0,9.6:1,2.0,9.1,10.2,11.2,79.0
67761,2006,2688,4.0,4.0,161.0,244.0,9.6:1,4.0,8.7,10.2,11.8,79.0
67766,2006,4000,6.0,4.0,239.0,361.0,10.0:1,5.0,11.8,13.8,14.7,100.0
67767,2006,3950,6.0,4.0,239.0,361.0,10.0:1,5.0,11.8,13.8,14.7,100.0
67798,2011,1498,4.0,4.0,107.0,142.0,10.1:1,5.0,6.3,7.5,9.6,64.0
67799,2011,1994,4.0,4.0,150.0,196.0,10.1:1,5.0,6.9,8.6,11.4,64.0
67804,2011,2457,4.0,4.0,400.0,515.0,8.2:1,5.0,8.2,10.3,13.8,64.0
67909,2009,1984,4.0,4.0,203.0,281.0,18.0:1,5.0,7.7,9.6,11.4,70.0
67910,2009,3597,6.0,4.0,284.0,359.0,19.0:1,5.0,9.4,11.8,13.8,70.0
67911,2009,3597,6.0,4.0,284.0,359.0,18.0:1,4.0,8.9,11.4,13.2,70.0
67923,2009,1982,4.0,4.0,203.0,281.0,19.0:1,2.0,8.1,9.4,10.7,55.0
67937,2009,1984,4.0,4.0,203.0,281.0,19.0:1,4.0,7.6,9.4,11.2,55.0
67938,2009,1982,4.0,4.0,203.0,281.0,18.0:1,5.0,7.6,9.4,11.2,55.0
67939,2009,1984,4.0,4.0,203.0,281.0,18.5:1,5.0,7.6,9.4,11.2,55.0
67948,2009,1967,4.0,4.0,142.0,320.0,10.5:1,5.0,5.7,6.9,7.8,55.0
67949,2009,1966,4.0,4.0,142.0,320.0,19.0:1,4.0,5.7,6.9,7.8,55.0
67952,2009,1984,4.0,4.0,203.0,281.0,19.0:1,5.0,7.6,9.4,11.2,55.0
67956,2009,2480,5.0,4.0,172.0,240.0,19.0:1,4.0,8.1,9.8,11.2,55.0
67957,2009,2480,5.0,4.0,172.0,240.0,18.5:1,4.0,8.1,9.8,11.2,55.0
67958,2009,2479,5.0,4.0,172.0,240.0,10.0:1,5.0,8.1,9.8,11.2,55.0
67965,2009,1984,4.0,4.0,203.0,281.0,19.0:1,4.0,8.1,10.2,12.4,70.0
67968,2009,1984,4.0,4.0,200.0,280.0,10.3:1,4.0,7.4,8.1,10.2,70.0
67986,2009,2480,5.0,4.0,172.0,240.0,19.0:1,5.0,8.1,9.8,11.2,55.0
68010,2009,1984,4.0,4.0,203.0,281.0,19.0:1,5.0,9.1,11.2,12.4,64.0
68011,2009,1982,4.0,4.0,203.0,281.0,19.0:1,5.0,9.8,11.2,13.1,64.0
68012,2009,1984,4.0,4.0,203.0,281.0,10.0:1,5.0,9.8,11.2,13.1,64.0
68015,2009,3597,6.0,4.0,280.0,265.0,12.0:1,5.0,11.8,15.7,16.8,100.0
68016,2009,3597,6.0,4.0,284.0,359.0,12.0:1,5.0,13.1,15.7,18.1,100.0
68018,2009,4172,8.0,5.0,355.0,439.0,11.0:1,5.0,13.2,15.8,18.2,100.0
68075,2014,6000,12.0,4.0,616.0,590.0,9,4.0,20.0,15.0,12.0,91.0
68095,2005,3310,6.0,2.0,183.0,285.0,9.3:1,4.0,9.1,11.2,12.4,76.0
68098,2005,3703,6.0,2.0,213.0,319.0,9.7:1,4.0,12.4,13.8,15.7,83.0
68100,2005,3704,6.0,2.0,213.0,319.0,9.7:1,4.0,12.4,13.8,15.7,83.0
68101,2005,3703,6.0,2.0,213.0,319.0,9.7:1,4.0,10.7,13.1,14.7,83.0
68102,2005,4703,8.0,2.0,233.0,393.0,9.0:1,5.0,12.4,14.7,16.8,102.0
68103,2005,4703,8.0,2.0,233.0,393.0,9.0:1,5.0,13.1,15.7,16.8,98.0
68104,2005,4701,8.0,2.0,233.0,393.0,9.0:1,5.0,13.1,15.7,16.8,102.0
68105,2005,4702,8.0,2.0,233.0,393.0,9.0:1,5.0,13.1,15.7,16.8,102.0
68106,2005,4702,8.0,2.0,233.0,393.0,9.0:1,5.0,13.1,15.7,16.8,102.0
68107,2005,3704,6.0,2.0,213.0,319.0,9.7:1,5.0,11.2,13.1,14.7,102.0
68108,2005,4702,8.0,2.0,233.0,393.0,9.0:1,5.0,13.1,15.7,16.8,102.0
68109,2005,3310,6.0,2.0,184.0,285.0,9.3:1,4.0,9.1,11.2,12.4,76.0
68110,2005,3310,6.0,2.0,183.0,285.0,9.3:1,4.0,9.1,11.2,12.4,76.0
68111,2005,3786,6.0,2.0,218.0,332.0,9.6:1,4.0,9.4,11.8,13.1,76.0
68112,2005,5654,8.0,2.0,345.0,529.0,9.6:1,5.0,9.8,11.8,13.8,72.0
68113,2005,2737,6.0,4.0,193.0,258.0,9.7:1,5.0,8.6,10.0,11.4,68.0
68114,2005,3523,6.0,4.0,253.0,339.0,10.1:1,5.0,8.7,10.7,12.4,68.0
68115,2005,3523,6.0,4.0,253.0,339.0,10.1:1,5.0,10.0,11.9,14.0,72.0
68120,2005,2425,4.0,4.0,233.0,339.0,8.1:1,4.0,7.8,9.4,10.7,47.0
68121,2005,1999,4.0,4.0,134.0,176.0,9.3:1,4.0,6.5,7.4,8.1,47.0
68123,2005,4702,8.0,2.0,238.0,407.0,9.0:1,4.0,13.1,15.7,16.8,132.0
68131,2005,8276,10.0,2.0,501.0,691.0,9.6:1,4.0,19.6,23.5,26.1,98.0
68134,2005,2966,6.0,4.0,203.0,278.0,9.0:1,4.0,8.1,9.8,11.2,62.0
68135,2005,2343,4.0,4.0,150.0,214.0,9.0:1,4.0,7.4,8.7,9.8,62.0
68136,2005,2737,6.0,4.0,204.0,258.0,9.9:1,4.0,8.4,10.2,11.2,61.0
68137,2005,2424,4.0,4.0,152.0,217.0,9.4:1,4.0,7.8,9.4,10.7,61.0
68139,2005,8277,10.0,2.0,500.0,712.0,10.0:1,2.0,11.8,15.7,19.6,70.0
68146,2009,2362,4.0,4.0,163.0,220.0,9.8:1,2.0,8.7,10.2,11.8,55.0
68148,2009,2362,4.0,4.0,160.0,220.0,9.8:1,5.0,8.4,9.8,10.7,53.0
68150,2009,1798,4.0,4.0,131.0,170.0,10.0:1,5.0,7.1,8.1,8.7,42.0
68168,2005,1999,4.0,4.0,150.0,183.0,10.0:1,4.0,6.7,7.8,8.4,55.0
68169,2005,2260,4.0,4.0,162.0,203.0,9.7:1,4.0,7.4,8.4,9.4,55.0
68186,2005,2262,4.0,4.0,162.0,210.0,9.7:1,4.0,7.6,9.1,10.2,68.0
68187,2005,2262,4.0,4.0,162.0,210.0,9.7:1,4.0,7.6,9.1,10.2,68.0
68188,2005,2261,4.0,4.0,162.0,230.0,9.7:1,4.0,8.4,9.4,10.2,68.0
68189,2005,2261,4.0,4.0,162.0,210.0,9.7:1,4.0,7.6,9.1,10.2,68.0
68190,2005,2966,6.0,4.0,223.0,260.0,10.0:1,4.0,9.1,10.7,12.4,68.0
68191,2005,2966,6.0,4.0,223.0,260.0,10.0:1,4.0,9.1,10.7,12.4,68.0
68192,2005,2966,6.0,4.0,223.0,260.0,10.0:1,4.0,8.7,10.7,11.8,68.0
68193,2005,2966,6.0,4.0,223.0,260.0,10.0:1,4.0,8.7,10.7,11.8,68.0
68194,2005,2965,6.0,4.0,223.0,260.0,10.0:1,4.0,9.1,10.7,12.4,68.0
68211,2005,2262,4.0,4.0,150.0,209.0,9.7:1,2.0,8.1,9.1,9.8,62.0
68214,2005,2966,6.0,2.0,156.0,240.0,9.1:1,4.0,10.2,11.8,13.1,74.0
68215,2005,2966,6.0,2.0,156.0,240.0,9.1:1,4.0,10.2,11.8,13.1,74.0
68216,2005,2966,6.0,2.0,156.0,240.0,9.1:1,2.0,10.2,11.8,13.1,62.0
68217,2005,4029,6.0,2.0,210.0,310.0,9.0:1,4.0,12.4,13.8,14.7,74.0
68218,2005,4031,6.0,2.0,210.0,323.0,9.0:1,4.0,11.8,13.8,14.7,74.0
68233,2005,2966,6.0,4.0,203.0,271.0,10.0:1,5.0,9.4,11.2,13.1,75.0
68234,2005,2966,6.0,4.0,203.0,271.0,10.0:1,5.0,9.4,11.2,13.1,75.0
68241,2005,1835,4.0,4.0,140.0,170.0,10.0:1,2.0,8.4,9.4,10.2,48.0
68242,2005,1835,4.0,4.0,180.0,225.0,9.5:1,2.0,9.1,10.7,11.8,48.0
68256,2005,2262,4.0,4.0,157.0,206.0,9.7:1,5.0,9.1,9.8,10.7,62.0
68257,2005,2261,4.0,4.0,155.0,206.0,9.7:1,5.0,10.7,11.8,12.4,62.0
68258,2005,2262,4.0,4.0,156.0,207.0,9.7:1,5.0,9.4,10.2,10.7,62.0
68259,2005,2966,6.0,4.0,203.0,262.0,10.0:1,5.0,10.7,12.4,13.1,62.0
68260,2005,2965,6.0,4.0,203.0,262.0,10.0:1,5.0,9.4,10.7,11.8,62.0
68266,2011,2501,4.0,4.0,152.0,171.0,9.5:1,4.0,11.8,7.2,15.7,80.0
68267,2011,3954,6.0,4.0,265.0,381.0,9.5:1,3.0,11.8,7.2,15.7,80.0
68268,2011,3953,6.0,4.0,265.0,381.0,9.5:1,4.0,11.8,7.2,15.7,80.0
68269,2011,3954,6.0,4.0,266.0,381.0,10.5:1,5.0,11.8,7.2,15.7,80.0
68270,2011,2488,4.0,4.0,154.0,232.0,10.0:1,5.0,10.2,6.1,12.4,80.0
68271,2011,1586,4.0,4.0,106.0,145.0,10.5:1,3.0,7.1,8.2,10.2,55.0
68272,2011,1956,4.0,4.0,129.0,300.0,16.6:1,5.0,6.0,6.8,8.1,66.0
68274,2011,2393,4.0,4.0,166.0,225.0,10.0:1,3.0,7.4,8.8,11.3,55.0
68292,2011,1586,4.0,4.0,120.0,156.0,11:01,5.0,5.1,6.2,7.9,50.0
68296,2011,1956,4.0,4.0,135.0,320.0,11:01,5.0,4.7,5.3,6.6,50.0
68479,2007,2457,4.0,4.0,152.0,223.0,10.0:1,5.0,8.3,8.9,10.8,60.0
68490,2007,2457,4.0,4.0,228.0,306.0,10.5:1,5.0,8.7,10.2,11.8,60.0
68501,2007,2455,4.0,4.0,320.0,450.0,8.2:1,4.0,9.4,11.6,12.4,60.0
68502,2007,2455,4.0,4.0,297.0,393.0,8.2:1,4.0,9.4,11.2,12.4,60.0
68503,2007,2457,4.0,4.0,227.0,306.0,10.5:1,4.0,9.1,10.9,11.8,60.0
68509,2007,2457,4.0,4.0,227.0,306.0,10.5:1,5.0,8.7,10.2,11.8,60.0
68510,2007,2457,4.0,4.0,230.0,320.0,8.4:1,5.0,9.2,11.8,11.9,60.0
68524,2007,2455,4.0,4.0,165.0,226.0,10.0:1,4.0,8.1,8.2,10.7,64.0
68527,2007,2458,4.0,4.0,250.0,339.0,8.4:1,4.0,9.4,10.9,12.4,64.0
68559,2000,1199,4.0,4.0,65.0,112.0,10.1:1,3.0,5.2,6.3,8.2,70.0
68584,2000,2198,4.0,4.0,147.0,203.0,10.0:1,2.0,6.4,8.5,12.3,36.0
68618,2010,998,3.0,4.0,68.0,93.0,10.5:1,5.0,4.1,4.6,5.0,35.0
68619,2010,998,3.0,4.0,68.0,93.0,10.5:1,3.0,4.1,4.6,5.0,35.0
68678,2010,2701,4.0,4.0,159.0,180.0,9.6:1,4.0,10.8,12.5,14.0,79.0
68679,2010,2694,4.0,4.0,161.0,244.0,10.5:1,5.0,9.4,11.2,12.4,79.0
68680,2010,3956,6.0,4.0,240.0,361.0,10.5:1,4.0,12.4,14.7,16.8,79.0
68681,2010,3956,6.0,4.0,239.0,361.0,10.0:1,5.0,11.8,13.1,14.7,79.0
68682,2010,3956,6.0,4.0,240.0,361.0,10.5:1,5.0,12.4,14.7,16.8,79.0
68683,2010,3956,6.0,4.0,239.0,361.0,9.8:1,4.0,11.8,13.1,14.7,79.0
68684,2010,2694,4.0,4.0,161.0,244.0,10.0:1,4.0,9.1,10.7,11.8,79.0
68686,2010,2694,4.0,4.0,162.0,244.0,10.0:1,4.0,10.7,12.4,13.8,79.0
68687,2010,2694,4.0,4.0,161.0,244.0,10.5:1,5.0,9.6,11.4,12.5,79.0
68688,2010,3956,6.0,4.0,239.0,361.0,9.8:1,4.0,12.5,14.0,15.8,79.0
68689,2010,3998,6.0,4.0,236.0,266.0,10.0:1,2.0,12.4,7.8,15.7,50.0
68690,2010,5663,8.0,4.0,386.0,544.0,10.0:1,4.0,13.8,16.8,18.1,100.0
68692,2010,5663,8.0,4.0,386.0,544.0,9.8:1,4.0,13.8,16.8,18.1,100.0
68693,2010,4664,8.0,4.0,280.0,424.0,9.8:1,5.0,14.7,15.7,18.1,100.0
68694,2010,4000,6.0,4.0,237.0,266.0,10.0:1,2.0,12.4,7.8,15.7,50.0
68723,2007,2654,6.0,4.0,188.0,247.0,10.4:1,4.0,7.8,9.4,10.7,62.0
68748,2007,3786,6.0,4.0,247.0,343.0,10.4:1,4.0,9.4,11.8,13.1,80.0
68752,2007,1974,4.0,4.0,140.0,184.0,10.1:1,4.0,7.1,8.4,9.4,55.0
68753,2007,1975,4.0,4.0,140.0,184.0,10.0:1,4.0,7.1,8.1,8.7,53.0
68754,2007,1999,4.0,4.0,142.0,184.0,10.0:1,5.0,8.9,8.2,10.8,58.0
68788,2006,3785,6.0,2.0,203.0,312.0,9.4:1,4.0,7.8,10.2,11.8,64.0
68789,2006,3786,6.0,2.0,203.0,312.0,9.4:1,4.0,7.8,10.2,11.8,64.0
68790,2006,3555,6.0,4.0,243.0,305.0,9.4:1,4.0,8.7,10.7,12.4,64.0
68791,2006,3791,6.0,2.0,200.0,308.0,9.4:1,4.0,8.4,11.8,12.4,68.0
68792,2006,3786,6.0,2.0,200.0,308.0,9.4:1,4.0,8.6,10.8,12.5,68.0
68793,2006,3786,6.0,2.0,201.0,308.0,10.2:1,4.0,8.4,10.7,12.4,68.0
68800,2006,3491,6.0,2.0,198.0,292.0,9.8:1,5.0,10.2,11.8,13.1,68.0
